"date_received","sender_name","sender_domain","subject","aol_inbox_percent","aol_spam_percent","aol_read_rate","aol_read_delete_rate","aol_delete_rate","google_inbox_percent","google_spam_percent","google_read_rate","google_read_delete_rate","google_delete_rate","yahoo_inbox_percent","yahoo_spam_percent","yahoo_read_rate","yahoo_read_delete_rate","yahoo_delete_rate","outlook_inbox_percent","outlook_spam_percent","outlook_read_rate","outlook_read_delete_rate","outlook_delete_rate","actual_aol_volume","actual_google_volume","actual_yahoo_volume","actual_outlook_volume","actual_overall_volume","90_day_average_panel_size","overall_volume","overall_inbox_placement","read_rate","read_delete_rate","delete_rate","image_link","email_link","source","link_count","broken_link_count","redirect_count","bad_redirect_count","esp_names","company_name","company_address1","company_address2","company_city","company_state","company_zip","company_phone","company_fax","mta_ips"
"02/29/2016","news@e.govexec.com","e.govexec.com","New rules for FEHBP insurance carriers; Seven steps to becoming a customer experience leader in government; Analyzing Trump","100.00","0.00","0.00","0.00","25.00","100.00","0.00","25.00","12.50","62.50","","","","","","","","","","","4","8","0","0","12","858873","34369","100.00","16.67","8.33","50.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/05bf2128-1d67-46e9-a769-3c7389e3a30c.jpg","http://app.emailanalyst.com/rest/secure/email/body/05bf2128-1d67-46e9-a769-3c7389e3a30c","seed+panel","19","1","8","1","SailThru","Atlantic Media Incorporated","600 New Hampshire Ave NW","Suite 400","Washington","DC","20037","(202) 266-7000","(202) 266-6001","173.228.155.175|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","Technology Update: Microsoft Shores Up Its Cyberattack Defenses","100.00","0.00","","","","85.71","14.29","22.22","5.56","38.89","0.00","100.00","","","","","","","","","2","21","1","0","24","858873","68739","83.33","20.00","5.00","30.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/19b025f5-222f-4d3c-8f72-b0399bd1030d.jpg","http://app.emailanalyst.com/rest/secure/email/body/19b025f5-222f-4d3c-8f72-b0399bd1030d","seed+panel","33","4","26","0","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.37|205.203.100.47|205.203.100.36|205.203.100.46"
"02/29/2016","newsletter@nl.theroot.com","nl.theroot.com","The Root's Chatterati Newsletter: Everything #BlackTwitter & Entertainment 2/29/16","100.00","0.00","0.00","0.00","50.00","100.00","0.00","14.29","0.00","71.43","","","","","","","","","","","2","7","0","0","9","858873","25777","100.00","11.11","0.00","66.67","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/5928f655-b0cc-467a-8752-ccccc74a5796.jpg","http://app.emailanalyst.com/rest/secure/email/body/5928f655-b0cc-467a-8752-ccccc74a5796","seed+panel","26","0","0","0","SailThru","Graham Holdings Company","1150 15th Street NW","11th Floor","Washington","DC","20071","+1 202-334-6000","+1 202-334-5075","173.228.155.175|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|173.228.155.20"
"02/29/2016","newsletter@mailsys.thenational.ae","mailsys.thenational.ae","Arabtec shares soar after former chief Hasan Ismaik raises stake in Dubai builder","","","","","","84.85","15.15","17.86","0.00","57.14","100.00","0.00","","","","","","","","","0","33","2","0","35","858873","100244","85.71","16.67","0.00","53.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/900ef381-3e56-4757-9c5f-be76dc049d0d.jpg","http://app.emailanalyst.com/rest/secure/email/body/900ef381-3e56-4757-9c5f-be76dc049d0d","seed+panel","27","0","0","0","CommunicatorCorp","The National Newspaper Abu Dhabi","PO Box 111434","","Abu Dhabi","","","+971 (0) 2414-5328","","62.216.252.221|62.216.252.220|62.216.252.180|62.216.252.160|62.216.252.181|62.216.252.161|62.216.252.241|62.216.252.240|62.216.253.152|62.216.253.221|62.216.253.220|62.216.253.231|62.216.253.230"
"02/29/2016","nola.com_newsletters@update.nola.com","update.nola.com","[REDACTED] for Monday, February 29, 2016","100.00","0.00","33.33","0.00","33.33","100.00","0.00","66.67","0.00","0.00","100.00","0.00","0.00","0.00","100.00","","","","","","3","3","2","0","8","858873","22913","100.00","37.50","0.00","25.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/0f2f1920-c1fc-4b1e-adb6-15dc4ad19d72.jpg","http://app.emailanalyst.com/rest/secure/email/body/0f2f1920-c1fc-4b1e-adb6-15dc4ad19d72","seed+panel","0","0","0","0","WhatCounts","Advance Publications, Inc.","950 West Fingerboard Road","","Staten Island","NY","10305","(718) 981-1234","(718) 981-1456","74.203.48.147|74.203.48.170"
"02/29/2016","news@email.smh.com.au","email.smh.com.au","Turnbull cries during TV interview","","","","","","85.71","14.29","22.22","5.56","61.11","100.00","0.00","100.00","100.00","0.00","","","","","","0","21","1","0","22","858873","63010","86.36","26.32","10.53","57.89","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/a2f5a7dd-8f2d-48f0-97da-bffe947074ef.jpg","http://app.emailanalyst.com/rest/secure/email/body/a2f5a7dd-8f2d-48f0-97da-bffe947074ef","seed+panel","44","6","19","0","Salesforce Marketing Cloud","Fairfax Media Limited","1 Darling Island Road","","Pyrmont","NW","2009","(02) 9282-2833","","66.231.81.213"
"02/29/2016","reply@mail.pddnet.com","mail.pddnet.com","Google's Self-Driving Car Strikes Municipal Bus","","","","","","90.62","9.38","17.24","13.79","51.72","83.33","16.67","0.00","0.00","20.00","","","","","","0","32","6","0","38","858873","108837","89.47","14.71","11.76","47.06","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/ff3fe620-f92e-4431-a2ab-674df9af9727.jpg","http://app.emailanalyst.com/rest/secure/email/body/ff3fe620-f92e-4431-a2ab-674df9af9727","seed+panel","54","49","6","0","Salesforce Marketing Cloud","Advantage Business Media LLC","100 Enterprise Drive ","Suite 600","Rockaway","NJ","07866","(973) 920-7000","(973) 920-7542","14.139.116.49|68.232.195.218|198.245.88.9"
"02/29/2016","e-news@newsletters.siliconvalley.com","newsletters.siliconvalley.com","GMSV:  Apple goes to Washington","","","","","","90.91","9.09","15.00","5.00","70.00","","","","","","","","","","","0","22","0","0","22","858873","63010","90.91","15.00","5.00","70.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/99e0cf17-caa2-4056-b944-e178fee48031.jpg","http://app.emailanalyst.com/rest/secure/email/body/99e0cf17-caa2-4056-b944-e178fee48031","seed+panel","39","2","55","2","","Digital First Media","5 Hanover Square","25th Floor","New York","NY","10005","(212) 257-7212","","96.46.128.70|96.46.128.71|96.46.128.69"
"02/29/2016","email@e.adweek.com","e.adweek.com","These Are the Oscar Ads and Moments Viewers Paid Attention to the Most","100.00","0.00","","","","100.00","0.00","23.08","7.69","53.85","50.00","50.00","","","","","","","","","1","13","2","0","16","858873","45826","93.75","20.00","6.67","46.67","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/c0f02d25-2cef-4517-8689-dab9e616381c.jpg","http://app.emailanalyst.com/rest/secure/email/body/c0f02d25-2cef-4517-8689-dab9e616381c","seed+panel","40","6","10","2","SailThru","Prometheus Global Media LLC","770 Broadway","15th Floor","New York","NY","10003","(212) 493-4100","(212) 683-4796","173.228.155.175|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","The Morning Wrap: Budget 2016 Focuses On Agriculture; Leo Wins An Oscar","","","","","","91.23","8.77","15.38","0.00","53.85","100.00","0.00","","","","","","","","","0","57","2","0","59","858873","168983","91.53","14.81","0.00","51.85","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/7675637d-1821-48e4-aa4e-6afe38276954.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","help@pandodaily.com","pandodaily.com","Rubio and Cruz join forces to stop the evil of Net Neutrality","","","","","","100.00","0.00","0.00","0.00","77.78","","","","","","","","","","","0","9","0","0","9","858873","25777","100.00","0.00","0.00","77.78","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/27739528-603d-4b77-a741-435a13118ad7.jpg","http://app.emailanalyst.com/rest/secure/email/body/27739528-603d-4b77-a741-435a13118ad7","seed+panel","19","14","0","14","MailChimp","PandoDaily","3520 18th Street","","San Francisco","CA","94110","(860) 984-4556","","205.201.133.100|198.2.130.32"
"02/29/2016","theditor@townhallmail.com","townhallmail.com","Townhall Finance Daily - Feb 29 - Mark Skousen,Edith Lank,Harvey Mackay and More","100.00","0.00","0.00","0.00","33.33","91.14","8.86","4.17","1.39","54.17","100.00","0.00","0.00","0.00","62.50","0.00","100.00","","","","9","79","8","1","97","858873","277821","91.75","3.37","1.12","51.69","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/3c6624b1-00ee-4268-b298-29808d158719.jpg","http://app.emailanalyst.com/rest/secure/email/body/3c6624b1-00ee-4268-b298-29808d158719","seed+panel","29","6","38","4","","Salem Media Group","4880 Santa Rosa Road","","Camarillo","CA","93012","(805) 987-0400","","69.56.46.244|69.56.46.217|69.56.46.216|69.56.46.253|69.56.46.242|69.56.46.243|69.56.46.240|69.56.46.252"
"02/29/2016","theonionemail@theonion.com","theonion.com","‘I’m Trump All The Way,’ Says Man Who Will Die From Mishandling Fireworks Months Before Election","","","","","","100.00","0.00","6.67","0.00","60.00","","","","","","","","","","","0","15","0","0","15","858873","42962","100.00","6.67","0.00","60.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/97861737-4a96-4f72-b3a2-07c425729103.jpg","http://app.emailanalyst.com/rest/secure/email/body/97861737-4a96-4f72-b3a2-07c425729103","seed+panel","26","0","17","0","MailChimp","Onion Inc.","33 University Square","Suite 270","Madison","WI","53715","(608) 256-1372","","198.2.182.33|198.2.130.13|198.2.130.21"
"02/29/2016","latimes@e.latimes.com","e.latimes.com","Save Big on Your Spring Colorado Ski Getaway","100.00","0.00","","","","95.00","5.00","3.51","3.51","50.88","100.00","0.00","0.00","0.00","50.00","0.00","100.00","","","","4","60","2","1","67","858873","191897","94.03","3.17","3.17","47.62","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/92c4f95c-08bf-4206-8fd1-98c9fce827a9.jpg","http://app.emailanalyst.com/rest/secure/email/body/92c4f95c-08bf-4206-8fd1-98c9fce827a9","seed+panel","10","0","5","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|8.30.201.114|63.232.236.160|63.232.236.161|8.7.44.159"
"02/29/2016","replies@rawstory.com","rawstory.com","Reporter at Trump rally gets slammed to the ground","100.00","0.00","","","","100.00","0.00","10.71","3.57","50.00","100.00","0.00","","","","","","","","","1","28","1","0","30","858873","85924","100.00","10.00","3.33","46.67","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/dcdd558a-2cb9-4c0e-816b-c8f388a32095.jpg","http://app.emailanalyst.com/rest/secure/email/body/dcdd558a-2cb9-4c0e-816b-c8f388a32095","seed+panel","13","0","1","0","MailChimp","Raw Story Media","PO Box 21050","","Washington","DC","20009","","","198.2.183.123|205.201.133.191|198.2.183.185"
"02/29/2016","access@interactive.wsj.com","interactive.wsj.com","Opinion: Best of the Web - February 29, 2016","100.00","0.00","","","","89.47","10.53","0.00","0.00","29.41","100.00","0.00","33.33","33.33","33.33","","","","","","1","19","3","0","23","858873","65875","91.30","4.76","4.76","28.57","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/81c2b9b7-8211-42fc-a619-e93b4e774745.jpg","http://app.emailanalyst.com/rest/secure/email/body/81c2b9b7-8211-42fc-a619-e93b4e774745","seed+panel","30","1","18","1","","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","205.203.100.37|205.203.100.47|205.203.100.36|205.203.100.46"
"02/29/2016","alerts@globalnews.ca","globalnews.ca","Unaffordable housing, Canada-EU trade deal to take effect in 2017, Oscars wrap","","","","","","88.89","11.11","12.50","0.00","62.50","100.00","0.00","","","","100.00","0.00","","","","0","9","2","1","12","858873","34369","91.67","9.09","0.00","45.45","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/3c6f23c0-f750-422c-9125-3d8751554323.jpg","http://app.emailanalyst.com/rest/secure/email/body/3c6f23c0-f750-422c-9125-3d8751554323","seed+panel","35","1","3","1","MailChimp","Shaw Communications Inc.","630 3rd Avenue S.W.","Suite 900","Calgary","AB","T2P 4L4","(403) 750-4500","(403) 750-4501","198.2.190.217|205.201.133.221"
"02/29/2016","email@alerts.wnd.com","alerts.wnd.com","Trending:  Dollar Collapse Imminent?  China buys record amount of Gold...","95.24","4.76","10.00","10.00","35.00","88.48","11.52","7.53","2.05","50.00","0.00","100.00","0.00","0.00","9.09","100.00","0.00","","","","21","165","33","2","221","858873","632973","76.02","7.74","2.98","49.40","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/b76d23e5-d0e8-48a4-aa44-bf4d0f2e2b91.jpg","http://app.emailanalyst.com/rest/secure/email/body/b76d23e5-d0e8-48a4-aa44-bf4d0f2e2b91","seed+panel","6","0","0","0","Emailvision","WorldNetDaily.com, Inc.","PO Box 1627","","Medford","OR","97501","(800) 496-3266","(541) 474-1770","81.92.124.177|81.92.124.146"
"02/29/2016","news@geekwire.com","geekwire.com","Tech vets launch Crowd Cow to help 'steak holders' find better meat, Microsoft sends HoloLens dev kit invites, and more","","","","","","100.00","0.00","11.11","11.11","100.00","100.00","0.00","","","","","","","","","0","9","1","0","10","858873","28641","100.00","10.00","10.00","90.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/64b3fa71-02e0-44c6-abe8-fb0bbb0e1e5d.jpg","http://app.emailanalyst.com/rest/secure/email/body/64b3fa71-02e0-44c6-abe8-fb0bbb0e1e5d","seed+panel","73","1","22","0","MailChimp","GeekWire, LLC","1416 NW 46th Street","Suite 105, PMB 246","Seattle","WA","98107","(206) 913-7926","","198.2.129.89|205.201.128.62"
"02/29/2016","noreply@economist.com","economist.com","[REDACTED] new jobs for [REDACTED] on Jobs.Economist.com","","","","","","100.00","0.00","7.14","0.00","14.29","100.00","0.00","","","","100.00","0.00","0.00","0.00","100.00","0","14","1","1","16","858873","45826","100.00","6.25","0.00","18.75","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/de945ddd-074e-4f59-ac3d-f4ef3d65e053.jpg",,"panel","0","0","0","0","","The Economist Newspaper Limited","25 St. James's Street","","London","","SW1A 1HG","+44 (0) 20 7830 7000","+44 (0) 20 7839 2968","162.13.57.72|162.13.57.74|162.13.57.71|162.13.57.70|162.13.196.48|162.13.196.49|162.13.57.69|162.13.57.66|162.13.57.65|162.13.57.76|162.13.57.68"
"02/29/2016","update@email.hamptonroads.com","email.hamptonroads.com","Developing: Live | Ben Carson visiting Regent University in Virginia Beach","100.00","0.00","0.00","0.00","25.00","92.31","7.69","0.00","0.00","41.67","100.00","0.00","0.00","0.00","100.00","0.00","100.00","","","","4","13","1","1","19","858873","54418","89.47","0.00","0.00","41.18","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/bf4aa34f-08ed-48ab-961f-07fe00259239.jpg","http://app.emailanalyst.com/rest/secure/email/body/bf4aa34f-08ed-48ab-961f-07fe00259239","seed+panel","19","9","10","5","SilverPOP","Landmark Media Enterprises, LLC","150 West Brambleton Avenue","","Norfolk","VA","23510","+1 757-446-2010","+1 757-446-2489","208.95.132.160"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Genius Pill May Soon Be Banned","100.00","0.00","0.00","0.00","33.33","70.45","29.55","12.90","3.23","67.74","87.50","12.50","","","","","","","","","6","44","8","0","58","858873","166119","75.86","9.09","2.27","52.27","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/c2109d4a-0b8d-426d-9ecc-801edc62e278.jpg","http://app.emailanalyst.com/rest/secure/email/body/c2109d4a-0b8d-426d-9ecc-801edc62e278","seed+panel","10","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.203|8.28.94.204|8.28.94.201|8.28.94.202|8.28.94.200"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Stunning New Breakthrough in Diabetic Nerve Pain Relief","100.00","0.00","0.00","0.00","33.33","78.38","21.62","13.79","3.45","65.52","100.00","0.00","9.09","0.00","45.45","","","","","","3","37","11","0","51","858873","146070","84.31","11.63","2.33","58.14","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/1bb0f1fd-83b9-4ee9-a5d9-12496ed0abab.jpg","http://app.emailanalyst.com/rest/secure/email/body/1bb0f1fd-83b9-4ee9-a5d9-12496ed0abab","seed+panel","10","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.203|8.28.94.204|8.28.94.201|8.28.94.202|8.28.94.200"
"02/29/2016","politicoinfluence@politico.com","politico.com","POLITICO Influence: SPB nabs E&C's Novaria — Greenberg Traurig keeps raiding Bracewell — Lobbyist, superdelegate","","","","","","90.00","10.00","0.00","0.00","66.67","100.00","0.00","","","","100.00","0.00","100.00","0.00","0.00","0","10","2","1","13","858873","37233","92.31","8.33","0.00","50.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/5fff4d87-8ab7-4149-87bf-c7b2db4ed32d.jpg","http://app.emailanalyst.com/rest/secure/email/body/5fff4d87-8ab7-4149-87bf-c7b2db4ed32d","seed+panel","6","1","0","1","Salesforce Marketing Cloud","Capitol News Company, LLC.","1100 Wilson. Blvd.","Suite 601","Arlington","VA","22209","(703) 647-7680","","68.232.198.10"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Genius Pill Now Legal in All 50 States","100.00","0.00","33.33","33.33","0.00","92.31","7.69","2.78","2.78","55.56","80.00","20.00","0.00","0.00","50.00","","","","","","3","39","5","0","47","858873","134614","91.49","4.65","4.65","51.16","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/a994cb49-2e2c-4b8c-abaa-82a5d739ae36.jpg","http://app.emailanalyst.com/rest/secure/email/body/a994cb49-2e2c-4b8c-abaa-82a5d739ae36","seed+panel","10","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.203|8.28.94.202|8.28.94.200"
"02/29/2016","email@e.adweekevents.com","e.adweekevents.com","Can't Miss: AWNY's 2016 Changing the Game Awards","100.00","0.00","","","","97.73","2.27","4.65","1.55","49.61","100.00","0.00","0.00","0.00","14.29","100.00","0.00","0.00","0.00","100.00","2","132","7","1","142","858873","406707","97.89","4.32","1.44","46.76","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/756b2180-54c0-420c-bba2-0610e394e20e.jpg","http://app.emailanalyst.com/rest/secure/email/body/756b2180-54c0-420c-bba2-0610e394e20e","seed+panel","12","1","5","0","SailThru","Prometheus Global Media LLC","770 Broadway","15th Floor","New York","NY","10003","(212) 493-4100","(212) 683-4796","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","members@mail.denverpost.com","mail.denverpost.com","How to caucus in Colorado, Tulo's feud with the Rockies, where caffeine comes from and more Monday news","50.00","50.00","","","","100.00","0.00","37.50","12.50","37.50","100.00","0.00","","","","","","","","","2","8","4","0","14","858873","40097","92.86","23.08","7.69","23.08","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/fb944fde-5a22-432f-b645-f47cdbb41171.jpg","http://app.emailanalyst.com/rest/secure/email/body/fb944fde-5a22-432f-b645-f47cdbb41171","seed+panel","50","0","56","0","","Digital First Media","5 Hanover Square","25th Floor","New York","NY","10005","(212) 257-7212","","96.46.128.41|96.46.128.42|96.46.128.43"
